FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alexis,Sanchez,MID,MUN,6800000,0,0,0,0,0,0,44348,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,1638,0,-1,0,0,0,19,0,0,0,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0,0,0,0,0,0,0,0,0,0
Davinson,Sanchez,DEF,TOT,5300000,1,39,1.8,3.39622641509434E-07,7.35849056603774E-06,0,78062,5,31,0,0,0,0,0,7.4,698,-2,0,39,2,0.3,0,1.8,1,0,2,0,1,0.9,42133,0,-1,0,0,1890,206,0,0,340,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0,2,1,1.8,1,1.2,1.5,1.3,1.1,54.1
Leroy,Sane,MID,MCI,9300000,0,0,0,0,0,0,35948,0,0,0,0,0,0,0,0,168,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3903,0,-1,0,0,0,160,0,0,0,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Ismaila,Sarr,MID,WAT,6300000,2,78,2.68965517241379,4.26929392446634E-07,1.23809523809524E-05,0,161513,1,16,0,0,0,5,0,12.4,11166,-2,0,78,2,1.2,0,7.3,5,0,6,0,4,3,345598,0,-1,0,2,1221,35022,0,0,211,Leicester,Burnley,Southampton,Chelsea,Norwich,2.1,2,2.4,1.5,2.7,3,1.5,1.8,1.8,105.6
Christian,Saydee,MID,BOU,4500000,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,-1,0,0,0,32,0,0,0,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0
Fabian,Schar,DEF,NEW,5000000,0,53,2.9,5.8E-07,1.06E-05,0,202306,4,28,0,0,0,2,0,10.6,850,0,0,53,0,0.1,0,0.5,2,0,4,0,1,1.2,151907,0,-1,0,0,1394,195,0,0,258,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,2.8,0,2.1,3.9,0,2,4,2.4,3.1,60
Ezequiel,Schelotto,DEF,BHA,4000000,0,7,0.241379310344828,6.03448275862069E-08,1.75E-06,0,41851,2,6,0,0,0,0,0,1.8,878,0,0,7,0,0.1,0,0.3,0,0,0,0,0,0.6,73024,0,-1,0,0,287,447,0,0,30,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.5
Jeffrey,Schlupp,MID,CRY,5400000,0,40,1.37931034482759,2.55427841634738E-07,7.40740740740741E-06,0,26246,2,12,0,0,0,2,0,7.4,23,-1,0,40,1,0,0,0,3,0,4,0,1,0.1,20121,0,-1,0,1,856,27,0,0,121,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.7,0.7,52.7
Kasper,Schmeichel,GLK,LEI,5300000,6,119,4.1,7.73584905660377E-07,2.24528301886792E-05,0,763496,2,28,0,81,0,0,0,22.5,7832,3,0,119,-3,1.3,0,6.8,6,0,10,0,0,14.3,1267629,0,-1,1,1,2610,10002,0,0,552,Watford,Everton,Crystal Palace,Arsenal,Bournemouth,3.9,0,4.4,5,3.3,4,4.4,5.1,5.3,70.7
Morgan,Schneiderlin,MID,EVE,4400000,0,18,0.620689655172414,1.41065830721003E-07,4.09090909090909E-06,0,85562,4,20,0,0,0,0,0,4.1,558,-1,0,18,1,0,0,0,0,0,1,0,0,0.6,38939,0,-1,0,0,998,23,0,1,132,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,0,0,0,0,0,0.3,0.3,0.3,0.3,25.5
Ken,Sema,MID,WAT,4700000,0,0,0,0,0,0,3144,0,0,0,0,0,0,0,0,16,-3,0,0,3,0,0,0,0,0,0,0,0,0,729,0,-1,0,0,0,24,0,0,0,Leicester,Burnley,Southampton,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0
Ryan,Sessegnon,MID,TOT,5400000,0,9,0.310344827586207,5.74712643678161E-08,1.66666666666667E-06,0,20499,0,5,0,0,0,0,0,1.7,47,-1,0,9,1,0,0,0,0,0,0,0,0,0.1,5271,0,-1,0,0,341,41,0,0,41,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.9
Xherdan,Shaqiri,MID,LIV,6300000,0,14,0.482758620689655,7.66283524904215E-08,2.22222222222222E-06,0,30752,0,2,0,0,0,1,0,2.2,41,-2,0,14,2,0,0,0,0,0,1,0,0,0.2,9545,0,-1,0,0,174,5,0,0,51,Everton,Crystal Palace,Man City,Aston Villa,Brighton,0,0,0,0,0,0.2,0.2,0.2,0.2,13.2
Billy,Sharp,FWD,SHU,5600000,9,40,1.42857142857143,2.55102040816327E-07,7.14285714285714E-06,0,106627,1,6,0,0,0,3,0,7.1,1003,-4,0,40,4,1,0,5.5,9,0,2,0,0,0.5,75152,0,-1,0,1,660,8292,0,1,122,Newcastle,Tottenham,Burnley,Wolverhampton,Chelsea,0.7,0,1.1,0.8,0.8,0.9,0.7,1,1.2,48.6
Luke,Shaw,DEF,MUN,5400000,6,46,2.6,4.81481481481482E-07,8.51851851851852E-06,0,141424,5,11,0,0,0,0,0,8.5,672,-1,0,46,1,1,0,5.2,2,0,5,0,0,0.7,56234,0,-1,0,0,1233,3456,0,0,261,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,2.5,0,1.9,2.7,2.5,2.1,1.8,3.5,1.7,60.5
Jonjo,Shelvey,MID,NEW,4900000,3,69,4.1,8.36734693877551E-07,1.40816326530612E-05,0,223178,2,18,0,0,0,5,0,14.1,558,-1,0,69,1,0.2,0,1.2,9,0,6,0,0,0.6,227352,0,-1,0,0,1339,593,0,0,290,Sheffield United,Bournemouth,West Ham,Watford,Tottenham,5.7,0,3.9,4.5,0,3.7,4.2,3.7,3.6,102.4
Djibril,Sidibe,DEF,EVE,5100000,0,64,2.20689655172414,4.32724814063556E-07,1.25490196078431E-05,0,195776,3,29,0,0,0,0,0,12.5,3676,-4,0,64,4,0.1,0,0.7,9,0,4,0,4,1,236619,0,-1,0,1,1638,324,0,0,343,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,2.1,0,1.9,2,1.5,1.2,3.1,1.3,2.1,84.9
Gylfi,Sigurdsson,MID,EVE,7300000,2,69,2.7,3.6986301369863E-07,9.45205479452055E-06,0,824740,3,37,0,0,0,1,0,9.5,1069,-7,0,69,7,0.2,0,1.7,4,0,5,0,3,2.4,142860,0,-1,0,0,1992,657,0,0,302,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,1.9,0,2.1,1.4,2.5,2,2.7,2.6,3,141.7
Jack,Simpson,DEF,BOU,4000000,1,4,0.137931034482759,3.44827586206897E-08,1E-06,0,468776,0,6,0,0,0,0,0,1,3132,0,0,4,0,0.1,0,0.3,0,0,0,0,0,6.8,402382,0,-1,0,0,238,1206,0,0,33,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
Moussa,Sissoko,MID,TOT,4800000,0,49,2.5,5.20833333333333E-07,1.02083333333333E-05,0,293863,6,25,0,0,0,2,0,10.2,512,-2,0,49,2,0,0,0,0,0,3,0,1,1.2,222525,0,-1,0,0,1688,13,0,0,272,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0,0,0,2.5,1.9,2.4,1.8,1.8,1.7,61.1
Oliver,Skipp,MID,TOT,4300000,1,4,0.137931034482759,3.20769847634322E-08,9.30232558139535E-07,0,50700,0,1,0,0,0,0,0,0.9,929,-2,0,4,2,0,0,0.2,0,0,0,0,0,0.7,53933,0,-1,0,0,57,1277,0,0,12,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.4
Callum,Slattery,MID,SOU,4400000,0,0,0,0,0,0,32416,0,0,0,0,0,0,0,0,208,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,32516,0,-1,0,0,0,30,0,0,0,Norwich,Watford,Man City,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0
William,Smallbone,MID,SOU,4500000,0,5,0.172413793103448,3.83141762452107E-08,1.11111111111111E-06,0,317,0,3,0,0,0,0,0,1.1,31,0,0,5,0,0.3,0,1.2,0,0,1,0,0,0,573,0,-1,0,0,156,7,0,0,19,Norwich,Watford,Man City,Everton,Man Utd,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Chris,Smalling,DEF,MUN,5200000,0,0,0,0,0,0,16646,0,0,0,0,0,0,0,0,13,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1897,0,-1,0,0,0,9,0,0,0,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0,0,0,0,0,0,0,0,0,0
Emile,Smith Rowe,MID,ARS,4300000,0,4,2,4.65116279069767E-07,9.30232558139535E-07,0,3134,0,0,0,0,0,0,0,0.9,206,-2,0,4,2,0,0,0,0,0,1,0,0,0,5486,0,-1,0,0,96,238,0,0,13,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,1.6
Robert,Snodgrass,MID,WHU,5300000,1,87,3.6,6.79245283018868E-07,1.64150943396226E-05,0,135635,4,33,0,0,0,5,0,16.4,8679,-2,0,87,2,0.4,0,2.2,8,0,3,0,5,1.8,242159,0,-1,0,1,1504,1722,0,0,312,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,4.1,2.4,3.3,3.2,4.2,2.7,4.3,2.5,3.9,129.7
,Sokratis,DEF,ARS,4800000,5,57,3,6.25E-07,1.1875E-05,0,193808,6,25,0,0,0,2,0,11.9,731,-2,0,57,2,0.4,0,1.7,5,0,4,0,0,1.4,152062,0,-1,0,1,1696,740,0,0,305,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,3.7,2.1,3,3.3,3.2,3.4,3.3,58.5
Dominic,Solanke,FWD,BOU,5200000,1,41,1.41379310344828,2.71883289124668E-07,7.88461538461538E-06,0,51685,1,25,0,0,0,0,0,7.9,226,-3,0,41,3,0.1,0,0.7,0,0,1,0,2,0.3,31969,0,-1,0,0,1176,139,0,0,77,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,1,0.7,0.9,0.7,1.2,0.8,0.8,1.1,0.7,66
Heung-Min,Son,MID,TOT,9800000,0,122,5.8,5.91836734693878E-07,1.24489795918367E-05,0,3009653,0,25,0,0,0,9,0,12.4,11695,3,0,122,-3,0.3,1,3.2,13,0,4,0,9,4.3,3070562,0,-1,0,5,1744,221,0,2,395,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0,0,0,0,0,7.9,6.5,6.5,6.3,192.2
Tomas,Soucek,MID,WHU,4900000,1,6,0.206896551724138,4.22237860661506E-08,1.22448979591837E-06,0,733,0,6,0,0,0,0,0,1.2,22,-1,0,6,1,0.2,0,1,0,0,0,0,0,0,1188,0,-1,0,0,229,55,0,0,30,Wolverhampton,Tottenham,Chelsea,Newcastle,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.4
Caglar,Soyuncu,DEF,LEI,5000000,6,103,3.7,7.4E-07,2.06E-05,0,1066913,4,27,0,0,0,1,0,20.6,11959,5,0,103,-5,0.8,0,4.2,9,0,10,0,1,16,2113141,0,-1,0,1,2520,10031,0,0,577,Watford,Everton,Crystal Palace,Arsenal,Bournemouth,3.3,0,3.8,4.3,2.8,3.4,3.8,4.6,4.6,91.4
Dennis,Srbeny,FWD,NOR,5200000,0,13,1.6,3.07692307692308E-07,2.5E-06,0,8031,0,2,0,0,0,1,0,2.5,13,-3,0,13,3,0,0,0,1,0,0,0,0,0,4596,0,-1,0,0,41,4,0,0,50,Southampton,Arsenal,Brighton,Watford,West Ham,0,0,0,0,0,0,0,0,0,7
Jack,Stacey,DEF,BOU,4300000,1,30,1.03448275862069,2.40577385725742E-07,6.97674418604651E-06,0,13341,2,19,0,0,0,0,0,7,70,-2,0,30,2,0.5,0,2.3,4,0,1,0,2,0.1,7967,0,-1,0,0,1066,264,0,0,185,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0.6,0.5,0.9,0.5,0.9,0.5,0.5,0.5,0.5,44.4
Junior,Stanislas,MID,BOU,5900000,2,8,0.275862068965517,4.67562828755114E-08,1.35593220338983E-06,0,1137,0,7,0,0,0,0,0,1.4,29,-1,0,8,1,0.2,0,1.3,0,0,0,0,0,0,1109,0,-1,0,0,221,67,0,0,31,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
Richard,Stearman,DEF,SHU,3900000,0,0,0,0,0,0,176144,0,0,0,0,0,0,0,0,1360,-1,0,0,1,0,0,0,0,0,0,0,0,2.1,130914,0,-1,0,0,0,245,0,0,0,Newcastle,Tottenham,Burnley,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0
Jed,Steer,GLK,AVL,4300000,0,1,0.0357142857142857,8.30564784053156E-09,2.32558139534884E-07,0,6786,0,0,0,0,0,0,0,0.2,23,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,1210,0,-1,0,0,7,5,0,0,3,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,0,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4000000,0,0,0,0,0,0,263696,0,0,0,0,0,0,0,0,2118,0,0,0,0,0,0,0,0,0,0,0,0,7,196876,0,-1,0,0,0,160,0,0,0,Liverpool,Leicester,Tottenham,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4400000,1,48,2,4.54545454545455E-07,1.09090909090909E-05,0,277257,6,33,0,0,0,0,0,10.9,897,-1,0,48,1,0.1,0,0.3,1,0,4,0,1,1.7,187120,0,-1,0,0,1940,190,0,0,322,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,1.6,1.1,1,1,1.5,1.8,1.3,67
Jack,Stephens,DEF,SOU,4500000,2,64,3,6.66666666666667E-07,1.42222222222222E-05,0,102321,2,33,0,0,0,1,0,14.2,7188,0,0,64,0,0.5,0,2.2,6,0,4,0,3,3.6,346659,0,-1,0,3,1827,840,0,0,312,Norwich,Watford,Man City,Everton,Man Utd,3,0,2.6,2.5,3,2.7,2.9,2.7,2.5,59.9
Raheem,Sterling,MID,MCI,11700000,2,118,4.9,4.18803418803419E-07,1.00854700854701E-05,0,3358803,5,27,0,0,0,11,0,10.1,8685,-3,0,118,3,0.1,1,0.7,9,0,8,0,2,15.6,2135567,0,-1,0,4,2018,9804,0,0,384,Burnley,Liverpool,Southampton,Brighton,Bournemouth,6.3,0,4.4,6,0,5.2,6.4,5.2,6.1,247.5
,Steve Cook,DEF,BOU,5000000,1,46,2.1,4.2E-07,9.2E-06,0,47970,4,36,0,0,0,1,0,9.2,335,0,0,46,0,0.1,0,0.7,5,0,3,0,0,0.2,41010,0,-1,0,2,1848,13,0,1,311,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,1.3,2.5,1.7,1.3,1.3,1.5,63.2
Enda,Stevens,DEF,SHU,5100000,6,110,3.9,7.64705882352941E-07,2.15686274509804E-05,0,257781,5,25,0,0,0,2,0,21.6,10850,1,0,110,-1,1.3,0,6.5,8,0,10,0,2,2.8,414363,0,-1,0,1,2445,1105,0,0,498,Newcastle,Tottenham,Burnley,Wolverhampton,Chelsea,0,0,5.5,3.4,3.8,4.3,3.9,5.1,3.9,124.8
Marco,Stiepermann,MID,NOR,5100000,0,26,0.896551724137931,1.7579445571332E-07,5.09803921568627E-06,0,11689,4,24,0,0,0,0,0,5.1,16,-4,0,26,4,0.1,0,0.5,0,0,1,0,0,0.1,6087,0,-1,0,0,928,15,0,0,78,Southampton,Arsenal,Brighton,Watford,West Ham,0.4,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,50.4
John,Stones,DEF,MCI,5300000,0,24,0.857142857142857,1.61725067385445E-07,4.52830188679245E-06,0,270957,0,15,0,0,0,0,0,4.5,378,-2,0,24,2,0.1,0,0.3,0,0,2,0,0,1,97895,0,-1,0,0,904,270,0,0,183,Burnley,Liverpool,Southampton,Brighton,Bournemouth,0.4,0,0.4,0.4,0,0.4,0.4,0.4,0.5,27.4
,Success,FWD,WAT,4700000,0,4,0.137931034482759,2.93470286133529E-08,8.51063829787234E-07,0,57158,1,3,0,0,0,0,0,0.9,136,-3,0,4,3,0,0,0,0,0,0,0,0,0.3,20389,0,-1,0,0,65,119,0,0,8,Leicester,Burnley,Southampton,Chelsea,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7
Andrew,Surman,MID,BOU,4700000,0,6,0.206896551724138,4.40205429200293E-08,1.27659574468085E-06,0,4273,1,6,0,0,0,0,0,1.3,21,-3,0,6,3,0.1,0,0.7,0,0,0,0,0,0,1463,0,-1,0,0,234,19,0,0,28,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
Sam,Surridge,FWD,BOU,4300000,0,1,0.0344827586206897,8.01924619085806E-09,2.32558139534884E-07,0,87054,0,1,0,0,0,0,0,0.2,541,-2,0,1,2,0,0,0,0,0,0,0,0,0.5,61078,0,-1,0,0,15,366,0,0,3,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0.3
Japhet,Tanganga,DEF,TOT,4100000,2,17,0.586206896551724,1.42977291841884E-07,4.14634146341463E-06,0,71257,1,7,0,0,0,0,0,4.1,3870,1,0,17,-1,0.2,0,1,0,0,2,0,0,2.5,250868,0,-1,0,0,525,3113,0,0,100,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.1
Matt,Targett,DEF,AVL,4400000,0,60,3,6.81818181818182E-07,1.36363636363636E-05,0,185551,3,35,0,0,0,1,0,13.6,958,-1,0,60,1,0.2,0,0.7,10,0,3,0,3,0.8,156542,0,-1,0,1,1688,273,0,0,341,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,3.3,0,2.9,2.4,3.7,3.4,2.4,2.8,3,92.6
James,Tarkowski,DEF,BUR,5100000,1,101,3.5,6.86274509803922E-07,1.98039215686275E-05,0,367113,8,40,0,0,0,1,0,19.8,4998,1,0,101,-1,0.7,0,3.8,10,0,11,0,2,3.8,507554,0,-1,0,2,2610,6534,0,0,515,Man City,Watford,Crystal Palace,Sheffield United,West Ham,3,4,3.3,3.6,4,3.4,3.4,3.3,4.1,107.4
Charlie,Taylor,DEF,BUR,4300000,1,55,3.2,7.44186046511628E-07,1.27906976744186E-05,0,138822,3,11,0,0,0,0,0,12.8,2106,-2,0,55,2,0.9,0,3.8,2,0,7,0,0,2.4,214636,0,-1,0,0,1375,3820,0,0,258,Man City,Watford,Crystal Palace,Sheffield United,West Ham,2.6,3.5,2.9,3.1,3.6,3,3,2.9,3.6,45.7
Neil,Taylor,DEF,AVL,4300000,0,17,0.607142857142857,1.41196013289037E-07,3.95348837209302E-06,0,27399,2,19,0,0,0,0,0,4,94,-2,0,17,2,0,0,0,0,0,2,0,0,0.2,21045,0,-1,0,0,793,55,0,0,113,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Alexander,Tettey,MID,NOR,4500000,2,55,2.4,5.33333333333333E-07,1.22222222222222E-05,0,40566,4,30,0,0,0,1,0,12.2,700,0,0,55,0,0.5,0,2.2,3,0,5,0,1,0.4,49448,0,-1,0,0,1782,664,0,0,310,Southampton,Arsenal,Brighton,Watford,West Ham,2.1,0,1.5,2.2,1.5,2,1.2,2.4,1.2,53.5
Youri,Tielemans,MID,LEI,6200000,1,95,3.4,5.48387096774194E-07,1.53225806451613E-05,0,1026317,1,24,0,0,0,3,0,15.3,6820,-3,0,95,3,0.3,0,1.8,5,0,9,0,5,4.2,922207,0,-1,0,2,2148,1018,0,0,393,Watford,Everton,Crystal Palace,Arsenal,Bournemouth,3,0,2.8,3.5,3,3.2,4.3,2.3,3.5,138
Kieran,Tierney,DEF,ARS,5300000,0,5,0.178571428571429,3.36927223719677E-08,9.43396226415094E-07,0,109837,1,6,0,0,0,0,0,0.9,79,-2,0,5,2,0,0,0,0,0,0,0,0,0.3,72051,0,-1,0,0,296,28,0,0,51,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,16.3
James,Tomkins,DEF,CRY,5000000,0,48,2.7,5.4E-07,9.6E-06,0,74464,5,23,0,0,0,1,0,9.6,866,0,0,48,0,0,0,0,4,0,3,0,1,0.3,87393,0,-1,0,1,1582,4,0,0,260,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0,2.3,2.3,2.1,2.6,3,3,1.8,3.5,53.3
Fikayo,Tomori,DEF,CHE,4300000,0,48,3.2,7.44186046511628E-07,1.11627906976744E-05,0,736206,3,18,0,0,0,1,0,11.2,2177,-2,0,48,2,0,0,0.2,7,0,4,0,0,1.7,815494,0,-1,0,2,1291,372,0,0,271,Aston Villa,West Ham,Watford,Crystal Palace,Sheffield United,3.9,0,3.7,3.4,3,2.9,3.9,3.1,2.8,48.5
Lucas,Torreira,MID,ARS,4700000,0,44,1.57142857142857,3.3434650455927E-07,9.36170212765957E-06,0,169705,4,20,0,0,0,1,0,9.4,2141,-3,0,44,3,0.1,0,0.7,0,0,3,0,1,1.1,93040,0,-1,0,0,1365,12,0,0,238,Norwich,Wolverhampton,Leicester,Tottenham,Liverpool,0,0,0,0,0,0,0,0,1.2,67.3
Cenk,Tosun,FWD,CRY,5700000,0,24,0.827586206896552,1.4519056261343E-07,4.21052631578947E-06,0,34799,0,6,0,0,0,2,0,4.2,383,-3,0,24,3,0.1,0,0.7,1,0,2,0,0,0.1,27565,0,-1,0,0,462,7,0,0,86,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0,0,0,0,0,0.4,0.5,0.4,0.5,37.7
Andros,Townsend,MID,CRY,5600000,0,34,1.17241379310345,2.0935960591133E-07,6.07142857142857E-06,0,221178,0,12,0,0,0,1,0,6.1,261,-4,0,34,4,0,0,0,0,0,3,0,1,0.9,49676,0,-1,0,0,791,90,0,0,141,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,37.1
Adama,Traore,MID,WOL,5800000,1,108,3.9,6.72413793103448E-07,1.86206896551724E-05,0,1393053,0,30,0,0,0,4,0,18.6,50698,8,0,108,-8,0.2,0,1.2,14,0,4,0,7,17,2544290,0,-1,0,4,2068,25114,0,0,460,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,3.2,4.7,3,4.5,4.9,4.6,3.9,4.3,3.2,172.2
Mark,Travers,GLK,BOU,4200000,0,1,0.0344827586206897,8.21018062397373E-09,2.38095238095238E-07,0,13758,0,3,0,2,0,0,0,0.2,105,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,5282,0,-1,0,0,90,31,0,0,9,Crystal Palace,Wolverhampton,Newcastle,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,1.5
,Trezeguet,MID,AVL,5200000,0,58,2.07142857142857,3.98351648351648E-07,1.11538461538462E-05,0,288199,2,23,0,0,0,3,0,11.2,944,-3,0,58,3,0.2,0,1,2,0,3,0,2,1.1,151389,0,-1,0,0,1315,210,0,1,170,Chelsea,Wolverhampton,Liverpool,Man Utd,Crystal Palace,1.4,0,1.9,1,1.8,1.8,1,1.9,1,112.4
Kieran,Trippier,DEF,TOT,5500000,0,0,0,0,0,0,15315,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1583,0,-1,0,0,0,20,0,0,0,Man Utd,West Ham,Sheffield United,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0
Leandro,Trossard,MID,BHA,5800000,3,75,2.58620689655172,4.4589774078478E-07,1.29310344827586E-05,0,144491,0,24,0,0,0,3,0,12.9,1125,-2,0,75,2,0.3,0,2,6,0,2,0,5,0.4,121317,0,-1,0,2,1438,179,0,0,278,Man Utd,Norwich,Liverpool,Man City,Southampton,0,0,2.4,1.7,1.6,1.5,2.3,2.7,2,117
Tom,Trybull,MID,NOR,4400000,0,25,0.862068965517241,1.95924764890282E-07,5.68181818181818E-06,0,74879,2,21,0,0,0,0,0,5.7,153,-1,0,25,1,0,0,0,0,0,2,0,0,0.6,47227,0,-1,0,0,1022,25,0,0,161,Southampton,Arsenal,Brighton,Watford,West Ham,0.4,0,0.4,0.4,0.4,0.4,0.4,0.5,0.4,32
Axel,Tuanzebe,DEF,MUN,4400000,0,7,0.241379310344828,5.4858934169279E-08,1.59090909090909E-06,0,13153,0,3,0,0,0,0,0,1.6,24,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,7869,0,-1,0,0,187,16,0,0,30,Tottenham,Brighton,Bournemouth,Aston Villa,Southampton,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.4
Yan,Valery,DEF,SOU,4600000,2,11,0.379310344827586,8.24587706146927E-08,2.39130434782609E-06,0,25838,1,19,0,0,0,0,0,2.4,40,-4,0,11,4,0.1,0,0.5,0,0,0,0,1,0.1,6913,0,-1,0,0,644,40,0,0,71,Norwich,Watford,Man City,Everton,Man Utd,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.3
,Vallejo,DEF,WOL,4600000,0,1,0.5,1.08695652173913E-07,2.17391304347826E-07,0,24155,1,6,0,0,0,0,0,0.2,58,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,5430,0,-1,0,0,162,4,0,0,22,West Ham,Bournemouth,Aston Villa,Arsenal,Sheffield United,0,0,0,0,0,0,0,0,0,4.3
Patrick,van Aanholt,DEF,CRY,5600000,6,87,4,7.14285714285714E-07,1.55357142857143E-05,0,1011476,0,24,0,0,0,3,0,15.8,2607,1,-1,87,-1,1.8,0,9.7,8,0,7,0,0,5.5,886585,1,-1,0,2,1892,18341,1,0,404,Bournemouth,Liverpool,Burnley,Leicester,Chelsea,3.8,4.2,4.2,3.9,4.7,4.7,5.2,3.5,5.8,98.7
Virgil,van Dijk,DEF,LIV,6600000,6,141,4.9,7.42424242424243E-07,2.13636363636364E-05,0,2252980,1,21,0,0,0,4,0,21.4,15716,1,0,141,-1,0.5,0,3.5,12,0,12,0,1,44.4,1737692,0,-1,0,2,2610,21785,0,0,631,Everton,Crystal Palace,Man City,Aston Villa,Brighton,5.8,6.3,5.2,7.2,5.7,5.5,4.5,6,6.1,120.9
